,League,FirstName,LastName,Pos.,Type,From,To,G,GS,MIN,FGM,FGA,3FGM,3FGA,FTM,FTA,OFF,DEF,REB,AST,STL,BLK,TO,PF,PTS,Unnamed: 28,GPG,GSPG,MINPG,FGMPG,FGAPG,3FGMPG,3FGAPG,FTMPG,FTAPG,OFFPG,DEFPG,REBPG,ASTPG,STLPG,BLKPG,TOPG,PFPG,PTSPG,G_college,GS_college,MINPG_college,FGMPG_college,FGAPG_college,3FGMPG_college,3FGAPG_college,FTMPG_college,FTAPG_college,OFFPG_college,DEFPG_college,REBPG_college,ASTPG_college,STLPG_college,BLKPG_college,TOPG_college,PFPG_college,PTSPG_college,yrs_college,first_yr_college,last_yr_college,last_college,notes_college,CC_college,FR_college,DNP_college,FGM36_college,FGA36_college,3FGM36_college,3FGA36_college,FTM36_college,FTA36_college,OFF36_college,DEF36_college,REB36_college,AST36_college,STL36_college,BLK36_college,TO36_college,PF36_college,PTS36_college,yrs_since_college,rand,train_ind
3338,NBA,Jerry,Rullo,G,Regular Season,1946,(1949-50),95.0,0,0,108.0,370.0,0,0,55.0,93,0,0,0,70,0,0,0,135,271.0,-99.0,0,0,0,1.1368421052631579,3.8947368421052633,0,0,0.5789473684210527,0.9789473684210527,0,0,0,0.7368421052631579,0,0,0,1.4210526315789473,2.8526315789473684,-99,-99,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,1943,1946,Temple University,nan,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1946,0.36865424216539955,train
3344,NBA,Cazzie,Russell,F-G,Regular Season,1966,(1977-78),817.0,-99,22213,5172.0,11154.0,0,0,2033.0,2459,343,685,3068,1838,239,33,35,1693,12377.0,-99.0,0,0,27.188494492044065,6.3304773561811505,13.652386780905752,0,0,2.488372093023256,3.0097919216646267,0.41982864137086906,0.8384332925336597,3.755201958384333,2.2496940024479803,0.29253365973072215,0.04039167686658507,0.042839657282741736,2.0722154222766216,15.149326805385558,80,80,-99,10.4875,20.75,0,0,6.075,7.3375,-99,-99,8.45,-99,-99,-99,-99,2.1875,27.05,4,1963,1966,University of Michigan,nan,0,1,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1966,0.42783880689818676,train
3345,NBA,D'Angelo,Russell,G,Regular Season,2015,(2022-23),495.0,431,14781,3167.0,7433.0,1237,3416,1196.0,1518,254,1465,1719,2807,542,148,1382,930,8767.0,-99.0,0,0,29.86060606060606,6.397979797979798,15.016161616161616,2.498989898989899,6.901010101010101,2.416161616161616,3.066666666666667,0.5131313131313131,2.95959595959596,3.4727272727272727,5.670707070707071,1.094949494949495,0.298989898989899,2.791919191919192,1.878787878787879,17.711111111111112,35,35,33.94285714285714,6.6,14.714285714285714,2.7142857142857144,6.6,3.3714285714285714,4.457142857142857,1,4.6571428571428575,5.6571428571428575,5,1.5714285714285714,0.3142857142857143,2.914285714285714,2.1142857142857143,19.285714285714285,1,2015,2015,Ohio State University,nan,0,0,0,6.999999999999999,15.606060606060606,2.878787878787879,6.999999999999999,3.575757575757576,4.7272727272727275,1.0606060606060606,4.9393939393939394,6.000000000000001,5.303030303030303,1.6666666666666665,0.3333333333333333,3.090909090909091,2.2424242424242427,20.454545454545453,2015,0.1468769602229315,train
3346,NBA,Frank,Russell,G,Regular Season,1972,(1972-73),23.0,-99,131,29.0,77.0,0,0,16.0,18,0,0,17,15,0,0,0,12,74.0,-99.0,0,0,5.695652173913044,1.2608695652173914,3.347826086956522,0,0,0.6956521739130435,0.782608695652174,0,0,0.7391304347826086,0.6521739130434783,0,0,0,0.5217391304347826,3.217391304347826,75,-99,-99,6.933333333333334,15.506666666666666,0,0,1.9733333333333334,2.9066666666666667,-99,-99,4.573333333333333,-99,-99,-99,-99,2.493333333333333,15.84,4,1969,1972,University of Detroit Mercy,nan,1,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1972,0.47864494649177136,train
3347,NBA,Walker,Russell,G,Regular Season,1982,(1987-88),155.0,3,1767,179.0,456.0,6,38,100.0,125,51,136,187,350,57,10,201,195,464.0,-99.0,0,0,11.4,1.1548387096774193,2.9419354838709677,0.03870967741935484,0.24516129032258063,0.6451612903225806,0.8064516129032258,0.32903225806451614,0.8774193548387097,1.206451612903226,2.2580645161290325,0.36774193548387096,0.06451612903225806,1.2967741935483872,1.2580645161290323,2.9935483870967743,54,-99,-99,6.925925925925926,14.574074074074074,0,0,3.2962962962962963,4.222222222222222,-99,-99,3.759259259259259,4.666666666666667,-99,-99,-99,2.2962962962962963,17.14814814814815,4,1979,1982,Western Michigan University,nan,1,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1982,0.45517867974123916,train
3350,NBA,Domantas,Sabonis,F,Regular Season,2016,(2022-23),494.0,354,14542,2907.0,5305.0,212,650,1445.0,1976,1187,3601,4788,2066,374,223,1188,1539,7471.0,-99.0,0,0,29.437246963562753,5.884615384615385,10.738866396761134,0.4291497975708502,1.3157894736842106,2.925101214574899,4.0,2.402834008097166,7.2894736842105265,9.692307692307692,4.182186234817814,0.757085020242915,0.451417004048583,2.4048582995951415,3.1153846153846154,15.123481781376519,74,32,26.635135135135137,5.1891891891891895,8.216216216216216,0.06756756756756757,0.1891891891891892,3.0945945945945947,4.243243243243243,2.5945945945945947,6.783783783783784,9.378378378378379,1.3108108108108107,0.527027027027027,0.581081081081081,2.0405405405405403,2.9594594594594597,13.54054054054054,2,2015,2016,Gonzaga University,nan,0,0,0,7.013698630136986,11.105022831050228,0.091324200913242,0.2557077625570776,4.182648401826484,5.735159817351597,3.506849315068493,9.168949771689498,12.67579908675799,1.7716894977168949,0.7123287671232875,0.7853881278538811,2.757990867579908,4.0,18.301369863013697,2016,0.42793674280373595,train
3351,NBA,Robert,Sacre,C,Regular Season,2012,(2015-16),189.0,35,2745,318.0,729.0,0,1,151.0,225,212,381,593,126,56,110,102,336,787.0,-99.0,0,0,14.523809523809524,1.6825396825396826,3.857142857142857,0,0.005291005291005291,0.798941798941799,1.1904761904761905,1.1216931216931216,2.015873015873016,3.1375661375661377,0.6666666666666666,0.2962962962962963,0.582010582010582,0.5396825396825397,1.7777777777777777,4.164021164021164,136,111,21.66176470588235,3.0073529411764706,5.970588235294118,0.007352941176470588,0.029411764705882353,3.3161764705882355,4.514705882352941,1.7720588235294117,3.2205882352941178,4.992647058823529,0.6691176470588235,0.5147058823529411,1.3676470588235294,1.6176470588235294,2.25,9.338235294117647,5,2008,2012,Gonzaga University,nan,0,0,0,4.997963340122199,9.922606924643585,0.012219959266802445,0.04887983706720978,5.5112016293279025,7.503054989816701,2.945010183299389,5.352342158859471,8.29735234215886,1.1120162932790223,0.8553971486761711,2.2729124236252547,2.688391038696538,3.739307535641548,15.519348268839105,2012,0.3190544751852613,train
3355,NBA,John,Salmons,G,Regular Season,2002,(2014-15),895.0,429,23672,3007.0,6979.0,726,1986,1552.0,1942,435,2168,2603,2183,756,239,1185,1667,8292.0,-99.0,0,0,26.449162011173183,3.3597765363128493,7.797765363128492,0.8111731843575419,2.218994413407821,1.7340782122905027,2.1698324022346367,0.4860335195530726,2.422346368715084,2.9083798882681564,2.4391061452513965,0.8446927374301676,0.2670391061452514,1.324022346368715,1.8625698324022346,9.264804469273743,124,107,30.758064516129032,3.5806451612903225,7.685483870967742,0.6935483870967742,2.161290322580645,2.524193548387097,3.1370967741935485,1.9758064516129032,3.564516129032258,5.540322580645161,3.4919354838709675,1.5483870967741935,0.6532258064516129,2.588709677419355,2.5483870967741935,10.379032258064516,4,1999,2002,University of Miami,nan,0,0,0,4.190875721027792,8.995280545359202,0.8117461982170949,2.529627687467226,2.954378605138962,3.671735710540115,2.3125327739905615,4.171997902464604,6.484530676455165,4.087047718930257,1.8122705820660725,0.7645516518091242,3.029889879391715,2.982695332983744,12.147876245411641,2002,0.26876910320876457,train
3356,NBA,Kevin,Salvadori,C,Regular Season,1994,(1997-98),39.0,0,241,13.0,46.0,0,0,16.0,24,11,34,45,13,2,24,17,29,42.0,-99.0,0,0,6.17948717948718,0.3333333333333333,1.1794871794871795,0,0,0.41025641025641024,0.6153846153846154,0.28205128205128205,0.8717948717948718,1.1538461538461537,0.3333333333333333,0.05128205128205128,0.6153846153846154,0.4358974358974359,0.7435897435897436,1.0769230769230769,137,37,13.394160583941606,1.8905109489051095,3.6204379562043796,0,0,0.9927007299270073,1.4233576642335766,1.3357664233576643,2.2481751824817517,3.5839416058394162,0.291970802919708,0.21897810218978103,1.27007299270073,0.6934306569343066,1.7445255474452555,4.773722627737226,4,1991,1994,University of North Carolina,nan,0,0,0,5.081198910081744,9.730790190735695,0.0,0.0,2.6681198910081743,3.8256130790190737,3.590190735694823,6.042506811989101,9.632697547683923,0.7847411444141689,0.5885558583106267,3.4136239782016347,1.8637602179836512,4.68882833787466,12.830517711171662,1994,0.36780304903067274,train
3358,NBA,JaKarr,Sampson,F,Regular Season,2014,(2020-21),236.0,94,3549,483.0,1026.0,60,242,207.0,309,154,474,628,161,91,110,188,449,1233.0,-99.0,0,0,15.038135593220339,2.0466101694915255,4.3474576271186445,0.2542372881355932,1.0254237288135593,0.8771186440677966,1.3093220338983051,0.652542372881356,2.0084745762711864,2.6610169491525424,0.6822033898305084,0.3855932203389831,0.4661016949152542,0.7966101694915254,1.902542372881356,5.22457627118644,66,65,30.257575757575758,5.803030303030303,12.363636363636363,0.015151515151515152,0.19696969696969696,2.242424242424242,3.696969696969697,2.121212121212121,4.242424242424242,6.363636363636363,1.121212121212121,0.8636363636363636,1.0303030303030303,1.7878787878787878,2.772727272727273,13.863636363636363,2,2013,2014,St. John's University,nan,0,0,0,6.904356534802203,14.710065097646469,0.018027040560841263,0.2343515272909364,2.6680020030045064,4.398597896845268,2.5237856785177764,5.047571357035553,7.571357035553329,1.3340010015022532,1.027541311967952,1.2258387581372059,2.127190786179269,3.298948422633951,16.494742113169753,2014,0.21415858107346053,train
3359,NBA,Jamal,Sampson,F-C,Regular Season,2002,(2006-07),72.0,5,631,53.0,108.0,0,1,36.0,67,80,162,242,26,9,32,33,91,142.0,-99.0,0,0,8.76388888888889,0.7361111111111112,1.5,0,0.013888888888888888,0.5,0.9305555555555556,1.1111111111111112,2.25,3.361111111111111,0.3611111111111111,0.125,0.4444444444444444,0.4583333333333333,1.2638888888888888,1.9722222222222223,32,31,24.90625,2.4375,5.71875,0,0,1.5625,2.96875,2.46875,4.0625,6.53125,1.1875,0.46875,1.6875,1.65625,2.65625,6.4375,1,2002,2002,"University of California, Berkeley",nan,0,0,0,3.523212045169385,8.265997490589712,0.0,0.0,2.258469259723965,4.291091593475533,3.5683814303638646,5.872020075282309,9.440401505646173,1.7164366373902133,0.6775407779171894,2.439146800501882,2.3939774153074027,3.8393977415307403,9.304893350062736,2002,0.30396055627165763,train
3360,NBA,Ralph,Sampson,C-F,Regular Season,1983,(1991-92),456.0,363,13591,2924.0,6012.0,10,58,1181.0,1786,1174,2837,4011,1038,390,752,1363,1590,7039.0,-99.0,0,0,29.80482456140351,6.412280701754386,13.18421052631579,0.021929824561403508,0.12719298245614036,2.5899122807017543,3.9166666666666665,2.574561403508772,6.2214912280701755,8.796052631578947,2.276315789473684,0.8552631578947368,1.6491228070175439,2.9890350877192984,3.486842105263158,15.43640350877193,132,128,30.833333333333332,6.8106060606060606,12,0.022727272727272728,0.03787878787878788,3.234848484848485,4.924242424242424,-99,-99,11.446969696969697,1.1893939393939394,0.7196969696969697,3.5,2.590909090909091,2.7954545454545454,16.87878787878788,4,1980,1983,University of Virginia,nan,0,0,0,7.951842751842753,14.010810810810812,0.02653562653562654,0.04422604422604423,3.776904176904177,5.749385749385749,-99.0,-99.0,13.365110565110566,1.388697788697789,0.8402948402948404,4.0864864864864865,3.025061425061425,3.2638820638820643,19.70712530712531,1983,0.08886820414854102,train
3362,NBA,Pepe,Sanchez,G,Regular Season,2000,(2002-03),38.0,0,187,9.0,33.0,0,1,2.0,2,7,14,21,49,16,1,8,24,20.0,-99.0,0,0,4.921052631578948,0.23684210526315788,0.868421052631579,0,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.18421052631578946,0.3684210526315789,0.5526315789473685,1.2894736842105263,0.42105263157894735,0.02631578947368421,0.21052631578947367,0.631578947368421,0.5263157894736842,116,-99,34.991379310344826,2.9051724137931036,8.525862068965518,1.293103448275862,4.379310344827586,1.3620689655172413,1.8706896551724137,-99,-99,4.75,5.939655172413793,3.146551724137931,0.09482758620689655,2.3275862068965516,-99,8.46551724137931,4,1997,2000,Temple University,nan,0,0,0,2.988913525498892,8.771618625277164,1.3303769401330379,4.505543237250555,1.401330376940133,1.9246119733924614,-99.0,-99.0,4.886917960088692,6.110864745011087,3.237250554323725,0.0975609756097561,2.3946784922394677,-99.0,8.709534368070953,2000,0.1426955832679816,train
3365,NBA,Larry,Sanders,F,Regular Season,2010,(2016-17),238.0,113,4635,669.0,1395.0,0,5,182.0,329,475,870,1345,174,152,429,224,666,1520.0,-99.0,0,0,19.474789915966387,2.810924369747899,5.861344537815126,0,0.02100840336134454,0.7647058823529411,1.3823529411764706,1.995798319327731,3.6554621848739495,5.651260504201681,0.7310924369747899,0.6386554621848739,1.8025210084033614,0.9411764705882353,2.7983193277310923,6.38655462184874,101,82,23.524752475247524,4.108910891089109,7.900990099009901,0.039603960396039604,0.15841584158415842,2.0792079207920793,3.603960396039604,2.514851485148515,5.1683168316831685,7.683168316831683,0.504950495049505,0.5841584158415841,2.742574257425743,1.5346534653465347,3.1386138613861387,10.336633663366337,3,2008,2010,Virginia Commonwealth University,nan,0,0,0,6.287878787878788,12.09090909090909,0.06060606060606061,0.24242424242424243,3.1818181818181817,5.515151515151515,3.8484848484848486,7.909090909090909,11.757575757575758,0.7727272727272727,0.8939393939393938,4.196969696969697,2.3484848484848486,4.803030303030304,15.818181818181818,2010,0.5369223222399974,train
3368,NBA,Tom,Sanders,F,Regular Season,1960,(1972-73),916.0,-99,22164,3416.0,7988.0,0,0,1934.0,2520,0,0,5798,1026,0,0,0,3044,8766.0,-99.0,0,0,24.19650655021834,3.7292576419213974,8.720524017467248,0,0,2.111353711790393,2.7510917030567685,0,0,6.329694323144105,1.1200873362445414,0,0,0,3.3231441048034935,9.569868995633188,71,-99,-99,6.112676056338028,11.845070422535212,0,0,-99,-99,-99,-99,13,-99,-99,-99,-99,-99,-99,4,1957,1960,New York University,nan,0,1,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1960,0.17998817497277708,train
3372,NBA,Olivier,Sarr,C,Regular Season,2021,(2022-23),31.0,3,535,73.0,131.0,14,37,29.0,36,46,78,124,23,7,20,26,69,189.0,-99.0,0,0,17.258064516129032,2.3548387096774195,4.225806451612903,0.45161290322580644,1.1935483870967742,0.9354838709677419,1.1612903225806452,1.4838709677419355,2.5161290322580645,4,0.7419354838709677,0.22580645161290322,0.6451612903225806,0.8387096774193549,2.225806451612903,6.096774193548387,110,56,22.027272727272727,2.8727272727272726,6.036363636363636,0.20909090909090908,0.6727272727272727,2.536363636363636,3.4272727272727272,2,3.690909090909091,5.6909090909090905,0.7545454545454545,0.38181818181818183,1.009090909090909,1.518181818181818,2.9,8.49090909090909,4,2018,2021,University of Kentucky,nan,0,0,0,4.69500619067272,9.86545604622369,0.3417251341312422,1.0994634750309533,4.145274453157243,5.601320676846885,3.2686751960379694,6.032191498142798,9.300866694180765,1.2331820057779612,0.6240198101527034,1.64919521254643,2.4812216260833675,4.739579034255056,13.877011968633923,2021,0.2734805991427782,train
3373,NBA,Jason,Sasser,F,Regular Season,1996,(1998-99),14.0,0,108,14.0,34.0,1,3,1.0,2,3,12,15,4,5,0,4,15,30.0,-99.0,0,0,7.714285714285714,1.0,2.4285714285714284,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.8571428571428571,1.0714285714285714,0.2857142857142857,0.35714285714285715,0,0.2857142857142857,1.0714285714285714,2.142857142857143,119,-99,32.403361344537814,6.184873949579832,13.042016806722689,0.6386554621848739,2.2436974789915967,4.65546218487395,6.4033613445378155,-99,-99,7.5210084033613445,2.5798319327731094,1.2100840336134453,0.09243697478991597,2.638655462184874,2.436974789915966,17.66386554621849,4,1993,1996,Texas Tech University,nan,0,0,0,6.87136929460581,14.489626556016598,0.7095435684647302,2.4927385892116183,5.172199170124482,7.114107883817428,-99.0,-99.0,8.355809128630705,2.8661825726141084,1.3443983402489625,0.10269709543568466,2.931535269709544,2.7074688796680495,19.624481327800833,1996,0.48723562549223276,train
3375,NBA,Kenny,Satterfield,G,Regular Season,2001,(2002-03),75.0,10,1062,128.0,382.0,12,55,53.0,71,33,62,95,176,51,3,96,79,321.0,-99.0,0,0,14.16,1.7066666666666668,5.093333333333334,0.16,0.7333333333333333,0.7066666666666667,0.9466666666666667,0.44,0.8266666666666667,1.2666666666666666,2.3466666666666667,0.68,0.04,1.28,1.0533333333333332,4.28,68,-99,31.5,3.926470588235294,9.75,0.9558823529411765,2.9558823529411766,3.073529411764706,3.9411764705882355,-99,-99,4.088235294117647,5.220588235294118,1.4411764705882353,0.14705882352941177,3.25,2.426470588235294,11.882352941176471,2,2000,2001,University of Cincinnati,nan,0,0,0,4.487394957983192,11.142857142857142,1.0924369747899159,3.3781512605042017,3.5126050420168067,4.504201680672269,-99.0,-99.0,4.672268907563025,5.966386554621849,1.6470588235294117,0.1680672268907563,3.714285714285714,2.7731092436974785,13.579831932773109,2001,0.25938315141739166,train
3380,NBA,Alan,Sawyer,F,Regular Season,1950,(1950-51),33.0,0,0,87.0,235.0,0,0,43.0,50,0,0,121,25,0,0,0,75,217.0,-99.0,0,0,0,2.6363636363636362,7.121212121212121,0,0,1.303030303030303,1.5151515151515151,0,0,3.6666666666666665,0.7575757575757576,0,0,0,2.272727272727273,6.575757575757576,-99,-99,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,1946,1950,"University of California, Los Angeles",nan,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1950,0.3396725970466363,train
3381,NBA,Brian,Scalabrine,F,Regular Season,2001,(2011-12),520.0,61,6772,590.0,1512.0,180,523,234.0,299,275,759,1034,436,157,121,341,819,1594.0,-99.0,0,0,13.023076923076923,1.1346153846153846,2.9076923076923076,0.34615384615384615,1.0057692307692307,0.45,0.575,0.5288461538461539,1.4596153846153845,1.9884615384615385,0.8384615384615385,0.3019230769230769,0.2326923076923077,0.6557692307692308,1.575,3.0653846153846156,92,-99,33.01086956521739,5.739130434782608,11.195652173913043,0.5,1.4565217391304348,3.6847826086956523,4.782608695652174,-99,-99,6.086956521739131,2.7065217391304346,0.967391304347826,0.8804347826086957,3.391304347826087,2.6956521739130435,15.66304347826087,5,1997,2001,University of Southern California,redshirted,2,0,1,6.25880803424432,12.209417188014488,0.5452749423773461,1.5884096147513995,4.018439249259138,5.215673361870266,-99.0,-99.0,6.638129733289431,2.9515969706947645,1.054988475469213,0.9601580507079355,3.6983865656898254,2.939743167599605,17.081330260125124,2001,0.47905929732374475,train
3383,NBA,DeWayne,Scales,F,Regular Season,1980,(1983-84),49.0,0,521,98.0,235.0,1,6,27.0,43,49,91,140,10,14,5,34,58,224.0,-99.0,0,0,10.63265306122449,2.0,4.795918367346939,0.02040816326530612,0.12244897959183673,0.5510204081632653,0.8775510204081632,1,1.8571428571428572,2.857142857142857,0.20408163265306123,0.2857142857142857,0.10204081632653061,0.6938775510204082,1.183673469387755,4.571428571428571,84,-99,27.726190476190474,7.261904761904762,13.833333333333334,0,0,1.6428571428571428,2.630952380952381,-99,-99,8.726190476190476,-99,-99,-99,-99,-99,16.166666666666668,3,1978,1980,Louisiana State University,nan,0,0,0,9.428939458995277,17.961356805495925,0.0,0.0,2.133104336625161,3.416058394160584,-99.0,-99.0,11.330184628595964,-99.0,-99.0,-99.0,-99.0,-99.0,20.99098325461572,1980,0.3372673970065573,train
3385,NBA,Ben,Schadler,F,Regular Season,1947,(1947-48),37.0,0,0,23.0,116.0,0,0,10.0,13,0,0,0,6,0,0,0,40,56.0,-99.0,0,0,0,0.6216216216216216,3.135135135135135,0,0,0.2702702702702703,0.35135135135135137,0,0,0,0.16216216216216217,0,0,0,1.0810810810810811,1.5135135135135136,-99,-99,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,1943,1947,Northwestern University,nan,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1947,0.23506420853993337,train
3388,NBA,Jordan,Schakel,G,Regular Season,2021,(2022-23),6.0,0,36,2.0,13.0,2,7,2.0,2,2,6,8,1,2,0,1,1,8.0,-99.0,0,0,6,0.3333333333333333,2.1666666666666665,0.3333333333333333,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1.3333333333333333,0.16666666666666666,0.3333333333333333,0,0.16666666666666666,0.16666666666666666,1.3333333333333333,121,74,22.925619834710744,2.7355371900826446,6.181818181818182,1.859504132231405,4.355371900826446,1.2148760330578512,1.396694214876033,0.7024793388429752,2.628099173553719,3.330578512396694,0.7768595041322314,0.7355371900826446,0.10743801652892562,0.512396694214876,2.2479338842975207,8.545454545454545,4,2018,2021,San Diego State University,nan,0,0,0,4.295602018745494,9.707281903388608,2.9199711607786587,6.839221341023792,1.9077144917087239,2.193222782984859,1.1031002162941599,4.126892573900505,5.229992790194665,1.2198990627253063,1.1550108147080027,0.16870944484498918,0.8046142754145638,3.529920692141312,13.41888968997837,2021,0.1257096271296334,train
